"Intervention group received olanzapine tablets manufactured in Dr. Abidi Pharmaceutical Company, Tehran, Iran (2.5 mg/day up to maximum dose of 10 mg/day, based on the patient tolerance),[14] a day prior to the beginning of chemotherapy; in the 1st day of chemotherapy to 8 weeks after chemotherapy, besides the routine treatment regimens.","Intervention received olanzapine tablets manufactured Dr. Abidi Pharmaceutical Company, Tehran, Iran (2.5 mg/day maximum dose 10 mg/day, based patient tolerance),[14] day prior chemotherapy; 1st day chemotherapy 8 weeks chemotherapy, routine treatment regimens.",C0886296|C1514756|C0171023|C0039225|C0870840|C0013014|G0000000|C0031336|C0683757|G0000000|C0022065|G0000000|C0439422|C0806909|C0178602|C0450371|C0439422|C1527178|C0030705|C0013220|C0332173|C0332152|C0013216|G0000000|C0332173|C0013216|G0000000|C0439230|C0013216|C0205547|C0039798|C2945654
A total of 109 children were randomly assigned to receive cisplatin plus sodium thiosulfate (57 children) or cisplatin alone (52) and could be evaluated.,A total 109 children randomly assigned receive cisplatin sodium thiosulfate (57 children) cisplatin (52) evaluated.,G0000000|C0439175|C1442061|C0008059|G0000000|C1516050|C1514756|C0008838|C0037473|C0039950|C0450371|C0008059|C0008838|C0450371|C0220825
"Subjects were randomized to the enhanced intervention (n=195), minimal intervention (n= 199) or control (n=198) groups.","Subjects randomized enhanced intervention (n=195), minimal intervention (n= 199) control (n=198) groups.",C0681850|C0034656|C2349975|C0886296|C0369718|C0547040|C0886296|C0369718|C1442061|C0243148|C0369718|C0441833
"Among patients randomized to the intervention study arm, a nephrologist or transplant surgeon will use iChoose Kidney to provide individualized risk estimates of mortality or survival by treatment (dialysis vs. transplant; LD vs. DD transplant) based on a patient’s demographic and clinical characteristics.","Among patients randomized intervention study arm, nephrologist transplant surgeon iChoose Kidney provide individualized risk estimates mortality survival treatment (dialysis vs. transplant; LD vs. DD transplant) based patient’s demographic clinical characteristics.",G0000000|C0030705|C0034656|C0886296|C0557651|C0446516|C0260039|C0040732|C0582175|G0000000|C0022646|C1999230|C1881197|C0035647|C0750572|C0026565|C0038952|C0039798|C0011945|G0000000|C0040732|C0694649|G0000000|C3538867|C0040732|C1527178|G0000000|C0011298|C0205210|C1521970
Hundred patients undergoing elective small bowel anastomosis for the closure of stoma were randomly assigned to the study group (n=50) and the control group (n=50).,Hundred patients undergoing elective bowel anastomosis closure stoma randomly assigned study (n=50) control (n=50).,G0000000|C0030705|G0000000|C0206058|C0021853|C0332853|C0185003|C1955856|G0000000|C1516050|C0557651|C0369718|C0243148|C0369718
"In that trial, a nutrition, stimulation and hygiene education was delivered to mothers in the intervention group while the control group received routine health care.","In trial, nutrition, stimulation hygiene education delivered mothers intervention control received routine health care.",G0000000|C0008976|C0028707|C1292856|C0020405|C0013621|C1705822|C0026591|C0886296|C0243148|C1514756|C0205547|C0018684|C1947933
"Participants were randomly assigned to receive either the control, (based on an NHS Cervical Screening Programme leaflet currently used), or the intervention leaflet (containing additional information on risks and uncertainties).","Participants randomly assigned receive control, (based NHS Cervical Screening Programme leaflet used), intervention leaflet (containing additional risks uncertainties).",C0679646|G0000000|C1516050|C1514756|C0243148|C1527178|C0796085|C0027530|C0220908|C1709697|C1708664|C1273517|C0886296|C1708664|C0332256|C1524062|C0035647|C0087130
"For subjects in the transfusion arm, daily transfusions were continued for up to 42 days but were discontinued if 1 or more of the following occurred: (1) neutrophil recovery, (2) resolution or improvement of the underlying infection (at the discretion of the patient’s physician) provided the subject received at least 5 granulocyte transfusions over at least a 7-day period, or (3) life-threatening toxicity.","For subjects transfusion arm, daily transfusions continued 42 days discontinued 1 occurred: (1) neutrophil recovery, (2) resolution improvement underlying infection (at discretion patient’s physician) provided subject received 5 granulocyte transfusions 7-day period, (3) life-threatening toxicity.",G0000000|C0681850|C0005841|C0446516|C0332173|C0005841|C0549178|C0450371|C0439228|C1444662|G0000000|C1709305|G0000000|C0027950|C0237820|G0000000|C1514893|C2986411|G0000000|C0009450|G0000000|G0000000|G0000000|C0031831|C1999230|C0681850|C1514756|G0000000|C0018183|C0005841|C0332173|C0439531|G0000000|C1517874|C0040539
"Participants were randomly assigned into one of three groups: 1) control (N=59), 2) Oncologists’ exercise recommendation (N=53), and 3) Oncologists’ exercise recommendation with exercise motivation package (N=50).","Participants randomly assigned groups: 1) control (N=59), 2) Oncologists’ exercise recommendation (N=53), 3) Oncologists’ exercise recommendation exercise motivation package (N=50).",C0679646|G0000000|C1516050|C0441833|G0000000|C0243148|C0369718|G0000000|G0000000|C0015259|C0034866|C0369718|G0000000|G0000000|C0015259|C0034866|C0015259|C0026605|C0013194|C0369718
"One hundred forty-nine volunteers 5 to 17 years old (mean [SD] age, 9.4 [3.1] years) were randomized to receive citalopram (n = 73) or placebo (n = 76).","One forty-nine volunteers 5 17 (mean [SD] age, 9.4 [3.1] years) randomized receive citalopram (n = 73) placebo (n = 76).",C0205447|C3816450|C0042960|G0000000|C0450371|C0444504|C2699239|C0001779|G0000000|G0000000|C0439234|C0034656|C1514756|C0008845|C0369718|G0000000|C0450371|C0032042|C0369718|G0000000|C0450371
"Eligible patients were equally randomized to one of the four following treatment arms in a double-blinded manner: GTE (500 mg/m2), GTE (750 mg/m2), GTE (1000 mg/m2), or placebo.","Eligible patients equally randomized treatment arms double-blinded manner: GTE (500 mg/m2), GTE (750 mg/m2), GTE (1000 mg/m2), placebo.",C1548635|C0030705|G0000000|C0034656|C0039798|C0206655|C0205173|G0000000|G0000000|C1442061|C0026410|G0000000|C1442061|C0026410|G0000000|G0000000|C0026410|C0032042
"For patients randomly assigned to the goserelin group, goserelin at a dose of 3.6 mg was administered subcutaneously every 4 weeks beginning 1 week before the initial chemotherapy dose and was continued to within 2 weeks before or after the final chemotherapy dose.","For patients randomly assigned goserelin group, goserelin dose 3.6 administered subcutaneously 4 weeks 1 week initial chemotherapy dose continued 2 weeks final chemotherapy dose.",G0000000|C0030705|G0000000|C1516050|C0120107|C0441833|C0120107|C0178602|G0000000|C1521801|G0000000|G0000000|C0439230|G0000000|C0332174|C0205265|C0013216|C0178602|C0549178|G0000000|C0439230|C0205088|C0013216|C0178602
"In a pragmatic, cluster-randomized, multiple-crossover trial conducted in five intensive care units at an academic center, we assigned 15,802 adults to receive saline (0.9% sodium chloride) or balanced crystalloids (lactated Ringer’s solution or Plasma-Lyte A) according to the randomization of the unit to which they were admitted.","In pragmatic, cluster-randomized, multiple-crossover trial conducted intensive care units academic center, assigned 15,802 adults receive saline (0.9% sodium chloride) balanced crystalloids (lactated Ringer’s solution Plasma-Lyte A) randomization unit admitted.",G0000000|C0871858|C1555715|C0439064|C0008976|C0004927|C0162425|C1947933|C0439148|C1510747|C0205099|C1516050|C0450371|C0001675|C1514756|C0036082|G0000000|C0037473|C0008203|C0205415|C0056562|C0022924|G0000000|C0037633|C0071208|G0000000|C0034656|C0439148|C0184666
"The intervention includes 3 hours + 30 minutes per week of supervised and structured aerobic training (moderate to high intensity 70 - 80%) on an ergometer cycle, strength exercises using hand weights and relaxation exercise.","The intervention includes 3 hours + 30 minutes week supervised structured aerobic training (moderate intensity 70 - 80%) ergometer cycle, strength exercises hand weights relaxation exercise.",G0000000|C0886296|C0332257|G0000000|G0000000|C0439232|C0332174|G0000000|C0678594|C1510824|C0040607|C0205081|C0522510|C0450371|G0000000|C0450371|C0180748|C1511572|C0237897|C0015259|C0018563|C0043100|C0035028|C0015259
"They were then assigned randomly, within those strata and in balanced blocks of four children, to undergo insertion of tympanostomy tubes either promptly (the early-treatment group) or six months later if bilateral effusion persisted or nine months later if unilateral effusion persisted (the delayed-treatment group).","They assigned randomly, strata balanced blocks children, undergo insertion tympanostomy tubes (the early-treatment group) months bilateral effusion persisted months unilateral effusion persisted (the delayed-treatment group).",G0000000|C1516050|G0000000|G0000000|C0205415|C0028778|C0008059|G0000000|C0021107|C0087123|C0175730|G0000000|C1279919|C0441833|C0439231|C0238767|C0013687|G0000000|C0439231|C0205092|C0013687|G0000000|G0000000|C0205421|C0441833
The objective of this study was to evaluate the effect of a psychological attachment‐oriented couple intervention for breast cancer patients and partners in the early treatment phase.,The objective study evaluate psychological attachment‐oriented couple intervention breast cancer patients partners treatment phase.,G0000000|C0018017|C0557651|C0220825|C0205486|G0000000|C0010222|C0886296|C0006141|C0006826|C0030705|C0682323|C0039798|C0205390
"Seven patients were assigned as a block as follows: 2 to a group given the pH-dependent release formulation at 2.4 g/day (pH-2.4 g), 2 to a group given the pH-dependent release formulation at 3.6 g/day (pH-3.6 g), 2 to a group given the time-dependent release formulation at 2.25 g/day (Time-2.25 g), and 1 to a group given placebo (Placebo).","Seven patients assigned block follows: 2 pH-dependent release formulation 2.4 g/day (pH-2.4 g), 2 pH-dependent release formulation 3.6 g/day (pH-3.6 g), 2 time-dependent release formulation 2.25 g/day (Time-2.25 g), 1 placebo (Placebo).",C0205453|C0030705|C1516050|C0028778|C0332283|G0000000|C0450407|C0030685|C0524527|G0000000|C0439417|C0450407|C0439267|G0000000|C0450407|C0030685|C0524527|G0000000|C0439417|C0450407|C0439267|G0000000|C0040223|C0030685|C0524527|C0450371|C0439417|C0040223|C0439267|G0000000|C0032042|C0032042
"Sixty-three post-treatment stage 0–III borderline overweight and obese (body mass index ≥ 24 kg/m2) breast cancer survivors were randomly assigned to a 6-month, facility- and home-based viniyoga intervention (n = 32) or a waitlist control group (n = 31).","Sixty-three post-treatment stage 0–III borderline overweight obese (body mass ≥ 24 kg/m2) breast cancer survivors randomly assigned 6-month, facility- home-based viniyoga intervention (n = 32) waitlist control (n = 31).",C3816724|C2709088|C0205390|G0000000|C0205189|C0497406|C0028754|C0242821|C0577559|G0000000|C0450371|C0022718|C0006141|C0006826|C0206194|G0000000|C1516050|C0332177|C1547538|C0442519|G0000000|C0886296|C0369718|G0000000|C0450371|C0043010|C0243148|C0369718|G0000000|C0450371
Participants will receive either standard specialist-based follow-up care (usual follow-up care) or shared follow-up care between specialist and PCP (shared care intervention) for a period of 12 months.,Participants receive standard specialist-based follow-up care (usual follow-up care) shared follow-up care specialist PCP (shared care intervention) period 12 months.,C0679646|C1514756|C1442989|C0087009|C0589120|C1947933|C3538928|C0589120|C1947933|C0237876|C0589120|C1947933|C0087009|C1535939|C0237876|C1947933|C0886296|C0439531|C0450371|C0439231
Infants were then randomized to either continue NIMV or NIV-NAVA for 3 h after nursing care and then crossed over to the alternate mode until after the next nursing care.,Infants randomized continue NIMV NIV-NAVA 3 h nursing care crossed alternate mode nursing care.,C0021270|C0034656|C0549178|G0000000|C0598902|G0000000|C0006147|C1947933|C0205203|C0332270|C1513371|C0006147|C1947933
"Children were allocated to groups using minimisation randomization (balanced 1:1 for age, CC2 nonword reading, CC2 irregular word reading; executed using MINIMPY; Saghaei, 2011), which is considered the most appropriate sequence allocation procedure for trials comprising fewer than 100 participants.","Children allocated minimisation randomization (balanced 1:1 age, CC2 nonword reading, CC2 irregular word reading; executed MINIMPY; Saghaei, 2011), considered sequence allocation procedure trials comprising fewer 100 participants.",C0008059|G0000000|G0000000|C0034656|C0205415|G0000000|C0001779|C0055717|G0000000|C0034754|C0055717|C0205271|C1705313|C0034754|C1705848|G0000000|G0000000|G0000000|C0750591|C0004793|C1706778|C0184661|C0008976|C2700400|C0205388|C1442061|C0679646
Patients then received either the hypnosis intervention or remained on a no-treatment waiting list for 5 weeks.,Patients received hypnosis intervention remained no-treatment waiting list 5 weeks.,C0030705|C1514756|C0020587|C0886296|G0000000|C0039798|C1610166|C0745732|G0000000|C0439230
Patients on Arm 1 received the first dose of zoledronic acid concurrently with the start of RT and then every six months for a total of 3 years (6 infusions).,Patients Arm 1 received dose zoledronic acid concurrently start RT months total 3 (6 infusions).,C0030705|C0446516|G0000000|C1514756|C0178602|C1177229|C0001128|G0000000|C0439659|C0230425|C0439231|C0439175|G0000000|G0000000|C0574032
"Inc-AA infants received 1.7 g/kg amino acids on day 1, 2.1 g/kg on day 2, and a maximum of 2.7 g · kg−1 · d−1 from day 3; Imm-RDI infants received 3.6 g · kg−1 · d−1 from day 1.","Inc-AA infants received 1.7 g/kg amino acids day 1, 2.1 g/kg day 2, maximum 2.7 · kg−1 · d−1 day 3; Imm-RDI infants received 3.6 · kg−1 · d−1 day 1.",C0282379|C0021270|C1514756|G0000000|C1300563|G0000000|C0001128|C0332173|G0000000|G0000000|C1300563|C0332173|G0000000|C0806909|G0000000|G0000000|G0000000|G0000000|G0000000|C0332173|G0000000|C0205470|C0021270|C1514756|G0000000|G0000000|G0000000|G0000000|G0000000|C0332173|G0000000
Patients were randomly assigned with equal probability to receive either bevacizumab (10 mg/kg given intravenously every 2 weeks) plus IFN (9 million U [MU] subcutaneously three times weekly) or the same dose and schedule of IFN as monotherapy.,Patients randomly assigned equal probability receive bevacizumab (10 mg/kg intravenously 2 weeks) IFN (9 U [MU] subcutaneously times weekly) dose schedule IFN monotherapy.,C0030705|G0000000|C1516050|C0205163|C0033204|C1514756|C0796392|C0450371|C0439272|G0000000|G0000000|C0439230|G0000000|G0000000|G0000000|C0028971|G0000000|C0040223|C0332174|C0178602|C0086960|G0000000|G0000000
"Participants were randomly assigned 1:1 to either HPV quadrivalent (types 6, 11, 16, and 18) vaccine (Merck and Co. Inc., Kenilworth, New Jersey) or matched placebo at baseline, week 8, and week 24.","Participants randomly assigned 1:1 HPV quadrivalent (types 6, 11, 16, 18) vaccine (Merck Co. Inc., Kenilworth, New Jersey) matched placebo baseline, week 8, week 24.",C0679646|G0000000|C1516050|G0000000|C0021344|G0000000|C0332307|G0000000|C0450371|C0450371|C0450371|C0042210|G0000000|C3245499|G0000000|G0000000|C0205314|C0454673|C0150103|C0032042|C0168634|C0332174|G0000000|C0332174|C0450371
"Eligible subjects were randomly assigned to double-blind treatment with either gabapentin (1200 mg/day) or placebo, in a 1 : 1 ratio, on the basis of a computer-generated randomization code.","Eligible subjects randomly assigned double-blind treatment gabapentin (1200 mg/day) placebo, 1 : 1 ratio, basis computer-generated randomization code.",C1548635|C0681850|G0000000|C1516050|C0013072|C0039798|C0060926|G0000000|C0032042|G0000000|C0456603|C1527178|C0009622|C0034656|C0009219
Patients randomised to the dietary and exercise intervention will be given individualised healthy eating dietary advice and written information: 'Weight Loss On A Plate' (Scottish Dietetic Association).,Patients randomised dietary exercise intervention individualised healthy eating dietary advice written information: 'Weight Loss On A Plate' (Scottish Dietetic Association).,C0030705|G0000000|C0012155|C0015259|C0886296|G0000000|C3898900|C0013470|C0012155|C0150600|C0043266|C1533716|C0005910|C1517945|G0000000|G0000000|C0005971|C0240966|C0012180|C0004083
"In FOLFIRI alone group, patients were given FOLFIRI only (180 mg/m2 irinotecan, 400 mg/m2 racemic leucovorin by intravenous [IV] infusion on day 1 and FU 400 mg/m2 intravenous bolus on day 1, followed by 2,400 mg/m2 continuous infusion over days 1 and 2), every 2 weeks.","In FOLFIRI group, patients FOLFIRI (180 mg/m2 irinotecan, 400 mg/m2 racemic leucovorin intravenous [IV] infusion day 1 FU 400 mg/m2 intravenous bolus day 1, 2,400 mg/m2 continuous infusion days 1 2), 2 weeks.",G0000000|C1880658|C0441833|C0030705|C1880658|C1442061|C0026410|C0123931|C1442061|C0026410|C3641126|C0023413|C0348016|C0022326|C0574032|C0332173|G0000000|C0016360|C1442061|C0026410|C0348016|C1511237|C0332173|G0000000|C1442061|C0026410|C0549178|C0574032|C0439228|G0000000|G0000000|G0000000|C0439230
"Design: Thirty-five pediatric fellows in cardiology, critical care, hematology/oncology, and neonatology at two institutions enrolled: 17 in the intervention (simulation-based) group (single institution) and 18 in the control (didactic education) group (second institution).","Design: Thirty-five pediatric fellows cardiology, critical care, hematology/oncology, neonatology institutions enrolled: 17 intervention (simulation-based) (single institution) 18 control (didactic education) (second institution).",C1707689|C3816446|C0030755|G0000000|C0007189|C1511545|C1947933|C1441600|C0027621|C1272753|G0000000|C0450371|C0886296|C0679083|C0037179|C0018704|C0450371|C0243148|G0000000|C0013621|C0205436|C0018704
"The comparison group received printed materials (but no counseling) promoting the five-a-day guidelines of daily intakes of five servings of fruit and vegetables, more than 20 g of fiber, and less than 30% of energy intake from fat.","The comparison received printed materials (but counseling) promoting five-a-day guidelines daily intakes servings fruit vegetables, 20 fiber, 30% energy intake fat.",G0000000|C1707455|C1514756|C0033161|C0520510|G0000000|C0010210|C0033414|C0205451|C0162791|C0332173|C1512806|C1519269|C0016767|C0042440|C0450371|C0012173|C0450371|C0424589|C1512806|C0424612
"We prospectively studied 51 children, five to twelve years of age, with femoral fractures treated with either EIN (n = 26) or DSTSC (n = 25).","We prospectively studied 51 children, twelve age, femoral fractures treated EIN (n = 26) DSTSC (n = 25).",G0000000|G0000000|C0557651|C0450371|C0008059|C0205458|C0001779|C0015811|C0016658|C1522326|C1333394|G0000000|G0000000|G0000000
"In total, 132 severely fatigued breast cancer survivors will be recruited and randomized to either an intervention condition or care as usual (ratio 1:1).","In total, 132 severely fatigued breast cancer survivors recruited randomized intervention condition care usual (ratio 1:1).",G0000000|C0439175|C1442061|C0205082|C0015672|C0006141|C0006826|C0206194|G0000000|C0034656|C0886296|C0012634|C1947933|C3538928|C0456603|G0000000
"We randomly assigned 945 previously untreated patients with unresectable stage III or IV melanoma, in 1:1:1 ratio, to nivolumab alone (3 mg per kilogram of body weight every 2 weeks), or to nivolumab (at a dose of 1 mg per kilogram) plus ipilimumab (at a dose of 3 mg per kilogram) every 3 weeks for 4 doses followed by nivolumab (3 mg per kilogram every 2 weeks), or to ipilimumab alone (3 mg per kilogram every 3 weeks for 4 doses).","We randomly assigned 945 untreated patients unresectable stage III IV melanoma, 1:1:1 ratio, nivolumab (3 kilogram body weight 2 weeks), nivolumab (at dose 1 kilogram) ipilimumab (at dose 3 kilogram) 3 weeks 4 doses nivolumab (3 kilogram 2 weeks), ipilimumab (3 kilogram 3 weeks 4 doses).",G0000000|G0000000|C1516050|C1442061|C0332155|C0030705|C1519810|C0205390|C0439070|C0022326|C0025202|G0000000|C0456603|C3657270|G0000000|C0439209|C0242821|C0005910|G0000000|C0439230|C3657270|G0000000|C0178602|G0000000|C0439209|C1367202|G0000000|C0178602|G0000000|C0439209|G0000000|C0439230|G0000000|C0178602|C3657270|G0000000|C0439209|G0000000|C0439230|C1367202|G0000000|C0439209|G0000000|C0439230|G0000000|C0178602
"In this double-blind study, 142 treatment-naïve patients with metastatic melanoma were randomized 2:1 to receive ipilimumab 3 mg/kg combined with either nivolumab 1 mg/kg or placebo every 3 weeks for 4 doses, followed by nivolumab 3 mg/kg or placebo every 2 weeks until disease progression.","In double-blind study, 142 treatment-naïve patients metastatic melanoma randomized 2:1 receive ipilimumab 3 mg/kg combined nivolumab 1 mg/kg placebo 3 weeks 4 doses, nivolumab 3 mg/kg placebo 2 weeks disease progression.",G0000000|C0013072|C0557651|C1442061|G0000000|C0030705|C0036525|C0025202|C0034656|G0000000|C1514756|C1367202|G0000000|C0439272|C0205195|C3657270|G0000000|C0439272|C0032042|G0000000|C0439230|G0000000|C0178602|C3657270|G0000000|C0439272|C0032042|G0000000|C0439230|C0012634|C0242656
This study was designed to compare the proportion of complete responders to weekly methotrexate 30 mg/m2 IM and biweekly dactinomycin 1.25 mg/m2 intravenously.,This study designed compare proportion complete responders weekly methotrexate 30 mg/m2 IM biweekly dactinomycin 1.25 mg/m2 intravenously.,G0000000|C0557651|C1707689|C1707455|C1709707|C0205197|G0000000|C0332174|C0025677|C0450371|C0026410|C3539078|C0585332|C0010934|C0450371|C0026410|G0000000
We randomly assigned patients with newly diagnosed incurable lung or noncolorectal GI cancer to receive either early integrated PC and oncology care (n = 175) or usual care (n = 175) between May 2011 and July 2015.,We randomly assigned patients newly diagnosed incurable lung noncolorectal GI cancer receive integrated PC oncology care (n = 175) usual care (n = 175) May 2011 July 2015.,G0000000|G0000000|C1516050|C0030705|C0750546|C0011900|G0000000|C0024109|G0000000|C1708130|C0006826|C1514756|G0000000|C0031995|C0027651|C1947933|C0369718|G0000000|C1442061|C3538928|C1947933|C0369718|G0000000|C1442061|G0000000|G0000000|C3829447|G0000000
Untreated advanced gastric cancer patients randomly received docetaxel and cisplatin at 60 mg/m2 (day 1) followed by fluorouracil at 600 mg/m2/day (days 1–5; mDCF regimen) or cisplatin at 75 mg/m2 (day 1) followed by fluorouracil at 600 mg/m2/day (days 1–5; CF) every 3 weeks.,Untreated advanced gastric cancer patients randomly received docetaxel cisplatin 60 mg/m2 (day 1) fluorouracil 600 mg/m2/day (days 1–5; mDCF regimen) cisplatin 75 mg/m2 (day 1) fluorouracil 600 mg/m2/day (days 1–5; CF) 3 weeks.,C0332155|C0205179|C0038351|C0006826|C0030705|G0000000|C1514756|C0246415|C0008838|C0450371|C0026410|C0332173|G0000000|C0016360|C1442061|C0439422|C0439228|G0000000|G0000000|C0040808|C0008838|C0450371|C0026410|C0332173|G0000000|C0016360|C1442061|C0439422|C0439228|G0000000|C0009738|G0000000|C0439230
"Four hundred and ninety patients who underwent adjuvant postoperative radiation therapy after surgery for sigmoid, rectal, or cervical cancer were assigned to either the high-potency probiotic preparation VSL#3 (one sachet t.i.d.,) or placebo starting from the first day of radiation therapy.","Four patients underwent adjuvant postoperative radiation therapy surgery sigmoid, rectal, cervical cancer assigned high-potency probiotic preparation VSL#3 (one sachet t.i.d.,) placebo starting day radiation therapy.",C0205450|C0030705|G0000000|C0001551|C0032790|C0034519|C0039798|C0038894|C0227391|C0205052|C0027530|C0006826|C1516050|C0205250|C0525033|C1521827|G0000000|C0205447|C1319685|C2603360|C0032042|C0439659|C0332173|C0034519|C0039798
"In the tacrolimus arm, children received tacrolimus, 0.2 mg/kg/d, targeting trough levels of 5 to 7 ng/mL along with tapering doses of alternate-day prednisolone.","In tacrolimus arm, children received tacrolimus, 0.2 mg/kg/d, targeting trough levels 5 7 ng/mL tapering doses alternate-day prednisolone.",G0000000|C0085149|C0446516|C0008059|C1514756|C0085149|G0000000|C3665414|C1521840|C0444506|C0441889|G0000000|G0000000|C0439275|C0441640|C0178602|C0558287|C0032950
"Overall, both groups received a similar number of treatment cycles (median (range): 5 (1 to 21) with DI, 6 (1 to 14) with DF).","Overall, received treatment cycles (median (range): 5 (1 21) DI, 6 (1 14) DF).",C0282416|C1514756|C0039798|C1511572|C0549183|C1514721|G0000000|G0000000|C0450371|C3538902|G0000000|G0000000|C0450371|G0000000
"Participants randomized to receive the weight loss intervention participated in a 15-week, in-person, group-based program that was led by a health coach with a background in nutrition and an exercise physiologist.","Participants randomized receive weight loss intervention participated 15-week, in-person, group-based program led health coach background nutrition exercise physiologist.",C0679646|C0034656|C1514756|C0005910|C1517945|C0886296|G0000000|C0450371|C1547564|C0441833|C1709697|C1708698|C0018684|C0557773|C1706907|C0028707|C0015259|C0260141
"Interventions Patients randomly allocated to tranexamic acid (loading dose 1 g over 10 minutes, then infusion of 1 g over 8 hours) or matching placebo.","Interventions Patients randomly allocated tranexamic acid (loading dose 1 10 minutes, infusion 1 8 hours) matching placebo.",C0886296|C0030705|G0000000|G0000000|G0000000|C0001128|C1708715|C0178602|G0000000|C0450371|C0439232|C0574032|G0000000|G0000000|C0439227|C0150103|C0032042
